user_id,data_provenance,as_of_date,signup_date,focus_area,account_age_days,days_since_last_session,sessions_7d,sessions_30d,pulse_checkins_7d,pulse_checkins_30d,weekly_active_days,avg_session_minutes,content_diversity_30d,consultations_90d,days_since_last_consultation,briefs_started_30d,referrals_created_90d,feedback_helpful_rate,signup_completed,onboarding_completed,pulse_completed,brief_created,consultation_booked,repeat_consultation_90d,invites_created,invites_opened,invites_completed,retained_d1,retained_d7,retained_d30,future_30d_churn,future_14d_consultation
SYN-00240,synthetic_demo,2026-04-20,2024-12-06,finance,500,6,4,7,3,6,2,3.53,4,0,180,0,0,0.8948,1,1,1,0,0,0,0,0,0,1,1,1,1,1
SYN-00501,synthetic_demo,2026-04-20,2025-12-15,finance,126,6,4,9,2,6,3,9.76,3,0,180,0,2,0.8421,1,1,1,0,0,0,2,1,1,1,0,0,1,0
SYN-00534,synthetic_demo,2026-04-20,2026-03-08,relationship,43,30,0,0,0,0,0,3.67,0,0,180,0,1,0.9075,1,1,0,0,0,0,1,1,0,0,0,0,0,1
SYN-00650,synthetic_demo,2026-04-20,2025-02-26,relationship,418,25,0,1,0,0,0,4.27,0,0,180,0,0,0.5183,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00720,synthetic_demo,2026-04-20,2026-01-14,relationship,96,7,0,5,0,3,0,3.18,3,0,180,0,0,0.783,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00928,synthetic_demo,2026-04-20,2026-03-14,family,37,10,0,1,0,0,0,4.9,0,0,180,0,0,0.7563,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01120,synthetic_demo,2026-04-20,2025-08-15,relationship,248,6,1,2,0,0,1,12.49,5,0,180,0,0,0.5977,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01205,synthetic_demo,2026-04-20,2025-11-25,relationship,146,7,0,8,0,4,0,2.85,0,0,180,0,1,0.6669,1,1,1,0,0,0,1,1,1,1,1,0,0,0
SYN-01289,synthetic_demo,2026-04-20,2025-04-06,career,379,21,0,4,0,2,0,3.67,2,0,180,0,1,0.2842,1,1,1,0,0,0,1,1,1,1,0,0,0,0
SYN-01418,synthetic_demo,2026-04-20,2025-08-04,education,259,6,1,2,0,0,1,7.35,4,0,180,0,0,0.9337,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-01532,synthetic_demo,2026-04-20,2025-05-26,career,329,7,0,4,0,1,0,5.04,1,1,38,0,0,0.5612,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-01653,synthetic_demo,2026-04-20,2025-09-23,career,209,7,0,3,0,1,0,7.35,1,0,180,0,0,0.8559,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01752,synthetic_demo,2026-04-20,2025-05-15,relationship,340,29,0,2,0,1,0,10.03,3,0,180,0,1,0.5736,1,1,1,0,0,0,1,1,0,0,0,0,1,0
SYN-01934,synthetic_demo,2026-04-20,2026-02-28,career,51,14,0,6,0,1,0,6.03,1,1,58,0,0,0.773,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02113,synthetic_demo,2026-04-20,2024-10-30,personal_growth,537,7,0,3,0,2,0,5.3,3,0,180,1,1,0.6616,1,1,1,1,1,0,1,1,1,0,0,0,0,0
SYN-00122,synthetic_demo,2026-04-21,2024-11-09,relationship,528,0,1,3,0,0,1,2.44,2,0,180,0,0,0.5162,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00147,synthetic_demo,2026-04-21,2025-08-15,career,249,6,2,3,0,0,2,9.1,1,0,180,0,0,0.6402,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00453,synthetic_demo,2026-04-21,2026-03-13,personal_growth,39,6,1,6,0,3,1,5.28,3,0,180,0,0,0.7087,1,1,1,0,0,0,0,0,0,1,1,1,0,1
SYN-00578,synthetic_demo,2026-04-21,2025-06-07,finance,318,7,0,4,0,1,0,6.07,1,0,180,0,0,0.6842,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-01147,synthetic_demo,2026-04-21,2025-03-06,personal_growth,411,13,0,2,0,1,0,1.0,3,0,180,1,1,0.548,1,1,1,1,1,0,1,1,0,0,0,0,0,0
SYN-01309,synthetic_demo,2026-04-21,2026-01-14,education,97,7,0,1,0,0,0,1.0,0,0,180,0,0,0.819,1,1,0,0,0,0,0,0,0,0,0,0,0,1
SYN-01462,synthetic_demo,2026-04-21,2026-02-26,relationship,54,16,0,6,0,4,0,9.21,2,1,1,1,0,0.8574,1,1,1,1,1,0,0,0,0,0,0,0,1,1
SYN-01492,synthetic_demo,2026-04-21,2025-03-31,career,386,29,0,2,0,1,0,4.72,1,1,44,0,1,0.8682,1,1,1,0,0,0,1,1,0,0,0,0,1,1
SYN-01498,synthetic_demo,2026-04-21,2025-01-16,career,460,17,0,1,0,0,0,8.64,2,0,180,0,0,0.6685,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01537,synthetic_demo,2026-04-21,2026-02-28,relationship,52,18,0,2,0,1,0,5.0,1,0,180,0,0,0.5179,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01581,synthetic_demo,2026-04-21,2025-11-01,education,171,7,0,1,0,0,0,1.34,2,0,180,0,0,0.634,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01871,synthetic_demo,2026-04-21,2025-08-27,family,237,19,0,4,0,0,0,5.06,1,1,20,0,1,0.4066,1,0,0,0,0,0,1,1,0,1,0,0,0,1
SYN-02115,synthetic_demo,2026-04-21,2025-05-30,relationship,326,30,0,0,0,0,0,5.26,0,0,180,0,0,0.8354,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02368,synthetic_demo,2026-04-21,2025-02-14,finance,431,4,1,4,1,3,1,10.1,3,0,180,1,0,0.9386,1,1,1,1,1,0,0,0,0,1,0,0,1,0
SYN-00042,synthetic_demo,2026-04-22,2025-10-07,education,197,45,0,0,0,0,0,2.56,0,0,180,0,0,0.743,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00283,synthetic_demo,2026-04-22,2025-04-03,personal_growth,384,13,0,1,0,1,0,6.65,0,0,180,0,0,0.8392,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00636,synthetic_demo,2026-04-22,2025-09-25,finance,209,7,0,3,0,3,0,4.55,2,0,180,0,0,0.7446,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00764,synthetic_demo,2026-04-22,2025-05-09,career,348,6,1,2,0,1,1,8.07,1,0,180,0,0,0.7086,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01322,synthetic_demo,2026-04-22,2025-11-11,relationship,162,2,1,1,0,1,1,2.46,0,0,180,0,0,0.7623,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01460,synthetic_demo,2026-04-22,2025-10-11,family,193,7,0,1,0,0,0,5.94,2,0,180,0,0,0.8879,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01807,synthetic_demo,2026-04-22,2025-12-30,relationship,113,13,0,2,0,0,0,3.85,2,0,180,0,1,0.524,1,1,0,0,0,0,1,0,0,1,0,0,0,0
SYN-00067,synthetic_demo,2026-04-23,2025-11-15,career,159,7,0,4,0,1,0,4.11,3,0,180,0,0,0.8006,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00265,synthetic_demo,2026-04-23,2026-02-27,career,55,21,0,2,0,1,0,5.62,1,0,180,0,0,0.34,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-00448,synthetic_demo,2026-04-23,2025-01-03,relationship,475,6,2,3,1,2,2,3.01,2,0,180,0,1,0.4767,1,1,1,0,0,0,1,1,0,0,0,0,0,1
SYN-00692,synthetic_demo,2026-04-23,2025-05-27,education,331,8,0,2,0,2,0,6.84,3,1,47,0,0,0.7565,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00694,synthetic_demo,2026-04-23,2025-01-26,personal_growth,452,16,0,1,0,1,0,7.35,4,0,180,1,1,0.8707,1,1,1,1,0,0,1,1,1,0,0,0,0,0
SYN-00984,synthetic_demo,2026-04-23,2025-08-31,family,235,5,1,2,0,1,0,5.24,1,0,180,3,1,0.9395,1,1,1,1,0,0,1,0,0,0,0,0,0,0
SYN-01154,synthetic_demo,2026-04-23,2025-05-12,career,346,30,0,0,0,0,0,4.68,0,0,180,0,0,0.6167,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01202,synthetic_demo,2026-04-23,2025-03-18,career,401,3,1,6,0,2,1,2.44,2,1,8,0,0,0.7081,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01326,synthetic_demo,2026-04-23,2025-07-25,relationship,272,30,0,0,0,0,0,7.2,0,0,180,0,0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01837,synthetic_demo,2026-04-23,2025-11-11,finance,163,30,0,0,0,0,0,7.53,0,0,180,0,1,0.471,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SYN-02041,synthetic_demo,2026-04-23,2025-03-12,family,407,26,0,1,0,0,0,4.8,2,0,180,0,0,0.7513,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-02131,synthetic_demo,2026-04-23,2025-10-27,finance,178,7,0,1,0,0,0,2.03,3,0,180,0,0,0.8252,1,0,0,0,0,0,0,0,0,1,1,0,0,0
SYN-02342,synthetic_demo,2026-04-23,2025-06-26,career,301,6,1,3,1,2,1,1.81,0,0,180,0,0,0.8754,1,1,1,0,0,0,0,0,0,1,0,0,0,1
SYN-00413,synthetic_demo,2026-04-24,2025-01-07,personal_growth,472,7,0,3,0,1,0,3.63,1,0,180,0,1,0.7253,1,1,1,0,0,0,1,1,0,0,0,0,0,0
SYN-00608,synthetic_demo,2026-04-24,2025-01-28,career,451,0,2,7,1,5,2,7.1,2,2,66,0,1,0.7994,1,1,1,0,0,1,1,0,0,1,0,0,0,1
SYN-00777,synthetic_demo,2026-04-24,2025-05-01,relationship,358,2,2,5,1,2,2,6.93,3,1,65,1,1,0.8329,1,1,1,1,0,0,1,1,1,0,0,0,1,1
SYN-01151,synthetic_demo,2026-04-24,2025-02-21,career,427,6,1,3,1,1,0,8.97,3,0,180,0,0,0.9343,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01396,synthetic_demo,2026-04-24,2025-07-23,relationship,275,6,1,2,0,1,1,1.91,2,0,180,0,0,0.736,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01526,synthetic_demo,2026-04-24,2026-02-14,finance,69,0,2,4,2,4,2,8.09,5,1,14,0,2,0.8266,1,1,1,0,0,0,2,1,0,1,1,1,0,1
SYN-01757,synthetic_demo,2026-04-24,2025-01-06,finance,473,13,0,1,0,0,0,5.45,3,0,180,0,0,0.747,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02032,synthetic_demo,2026-04-24,2026-01-20,personal_growth,94,0,4,10,0,5,4,4.34,3,1,1,0,0,0.85,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02202,synthetic_demo,2026-04-24,2025-12-23,finance,122,5,1,5,1,5,1,6.92,4,0,180,0,1,0.8727,1,1,1,0,0,0,1,0,0,0,0,0,1,0
SYN-02247,synthetic_demo,2026-04-24,2025-09-11,personal_growth,225,10,0,4,0,1,0,9.94,2,0,180,1,0,0.7192,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SYN-02356,synthetic_demo,2026-04-24,2025-02-28,relationship,420,10,0,1,0,1,0,5.93,3,1,21,0,0,0.7308,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00091,synthetic_demo,2026-04-25,2024-12-25,relationship,486,7,0,2,0,1,0,4.44,5,0,180,0,0,0.6006,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00540,synthetic_demo,2026-04-25,2025-11-07,career,169,7,0,2,0,2,0,2.29,1,0,180,0,0,0.5668,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00913,synthetic_demo,2026-04-25,2026-02-03,family,81,7,0,3,0,2,0,1.0,1,0,180,0,2,0.6038,1,1,1,0,0,0,2,0,0,0,0,0,0,0
SYN-00983,synthetic_demo,2026-04-25,2025-08-26,relationship,242,6,1,4,1,3,1,7.79,1,1,28,2,0,0.8339,1,1,1,1,1,0,0,0,0,1,0,0,1,0
SYN-01074,synthetic_demo,2026-04-25,2025-09-04,personal_growth,233,8,0,2,0,0,0,6.83,1,0,180,0,0,0.891,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01092,synthetic_demo,2026-04-25,2025-02-12,career,437,1,4,5,1,3,3,9.88,1,0,180,1,1,0.7666,1,1,1,1,0,0,1,1,1,1,1,0,0,0
SYN-01370,synthetic_demo,2026-04-25,2026-01-15,family,100,1,2,4,1,4,1,4.74,3,0,180,0,0,0.6911,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00194,synthetic_demo,2026-04-26,2025-12-01,education,146,10,0,4,0,2,0,2.42,1,0,180,0,1,0.8447,1,1,1,0,0,0,1,0,0,1,1,1,0,1
SYN-00333,synthetic_demo,2026-04-26,2026-02-22,family,63,30,0,0,0,0,0,9.04,0,0,180,0,0,0.759,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00381,synthetic_demo,2026-04-26,2024-12-18,career,494,1,1,2,0,0,0,6.2,2,0,180,0,0,0.5729,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00489,synthetic_demo,2026-04-26,2026-03-17,personal_growth,40,29,0,4,0,4,0,6.49,4,0,180,1,0,0.7062,1,1,1,1,1,0,0,0,0,0,0,0,1,1
SYN-01030,synthetic_demo,2026-04-26,2025-05-28,relationship,333,15,0,2,0,1,0,1.86,0,0,180,0,1,0.9035,1,1,1,0,0,0,1,1,0,1,1,1,0,1
SYN-01038,synthetic_demo,2026-04-26,2025-12-14,finance,133,1,5,13,3,9,5,10.1,4,0,180,1,0,0.6997,1,1,1,1,1,0,0,0,0,1,1,1,0,0
SYN-01443,synthetic_demo,2026-04-26,2026-01-12,career,104,7,0,4,0,3,0,6.42,2,0,180,0,0,0.703,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01561,synthetic_demo,2026-04-26,2025-03-26,relationship,396,8,0,2,0,1,0,3.14,1,0,180,0,2,0.8457,1,1,1,0,0,0,2,1,1,0,0,0,0,0
SYN-01908,synthetic_demo,2026-04-26,2025-10-17,education,191,3,2,4,0,4,1,6.56,5,0,180,0,0,0.6498,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-02048,synthetic_demo,2026-04-26,2025-10-12,career,196,0,1,5,1,2,1,6.53,2,1,21,1,1,0.808,1,1,1,1,1,0,1,1,1,0,0,0,0,1
SYN-02165,synthetic_demo,2026-04-26,2025-11-01,career,176,0,1,4,0,1,1,3.69,3,1,88,0,0,0.5637,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-02278,synthetic_demo,2026-04-26,2025-07-29,career,271,28,0,1,0,0,0,4.18,3,0,180,0,0,0.7704,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SYN-02281,synthetic_demo,2026-04-26,2026-01-13,relationship,103,5,1,4,1,2,1,5.43,3,0,180,0,1,0.794,1,1,1,0,0,0,1,1,0,1,0,0,0,0
SYN-00100,synthetic_demo,2026-04-27,2025-03-13,education,410,0,1,4,1,2,1,4.7,1,1,6,0,0,0.6267,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00384,synthetic_demo,2026-04-27,2025-04-30,relationship,362,2,1,3,0,2,1,4.85,3,0,180,0,0,0.3438,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-00424,synthetic_demo,2026-04-27,2025-01-14,career,468,9,0,6,0,0,0,4.95,0,0,180,0,0,0.5078,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-00467,synthetic_demo,2026-04-27,2025-06-27,relationship,304,12,0,1,0,0,0,6.32,3,0,180,0,0,0.7363,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00637,synthetic_demo,2026-04-27,2025-08-18,personal_growth,252,12,0,1,0,1,0,2.58,2,1,33,0,0,0.4013,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00797,synthetic_demo,2026-04-27,2025-10-19,personal_growth,190,7,0,5,0,2,0,9.93,2,1,43,0,1,0.8401,1,1,1,0,0,0,1,0,0,1,0,0,0,0
SYN-00809,synthetic_demo,2026-04-27,2025-06-12,finance,319,29,0,2,0,1,0,7.58,3,0,180,0,0,0.3907,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01780,synthetic_demo,2026-04-27,2025-06-07,relationship,324,29,0,4,0,0,0,4.97,1,0,180,0,0,0.3631,1,0,0,0,0,0,0,0,0,1,1,0,1,0
SYN-01950,synthetic_demo,2026-04-27,2025-10-31,education,178,17,0,2,0,1,0,10.46,4,0,180,0,0,0.5409,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02166,synthetic_demo,2026-04-27,2025-01-28,relationship,454,30,0,0,0,0,0,6.55,0,0,180,0,0,0.9647,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-02359,synthetic_demo,2026-04-27,2025-08-27,relationship,243,6,1,2,0,0,1,1.0,0,0,180,0,0,0.6929,1,1,0,0,0,0,0,0,0,0,0,0,0,1
SYN-00175,synthetic_demo,2026-04-28,2024-11-21,career,523,0,4,12,2,7,4,9.21,3,0,180,2,1,0.5687,1,1,1,1,0,0,1,0,0,0,0,0,0,1
SYN-00236,synthetic_demo,2026-04-28,2025-01-06,relationship,477,29,0,1,0,1,0,5.13,4,0,180,0,0,0.7176,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00322,synthetic_demo,2026-04-28,2025-03-29,personal_growth,395,6,1,7,0,3,1,1.0,4,1,61,0,0,0.8013,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-00458,synthetic_demo,2026-04-28,2025-01-17,education,466,7,0,2,0,1,0,3.65,0,1,90,0,1,0.5435,1,1,1,0,0,0,1,1,1,1,0,0,0,0
SYN-00667,synthetic_demo,2026-04-28,2024-11-30,finance,514,4,1,3,1,2,1,7.44,3,0,180,0,1,0.8938,1,1,1,0,0,0,1,1,0,1,1,0,0,0
SYN-00721,synthetic_demo,2026-04-28,2025-02-17,career,435,1,1,4,0,2,1,7.15,3,0,180,0,0,0.7923,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-00883,synthetic_demo,2026-04-28,2024-12-09,relationship,505,26,0,2,0,1,0,5.08,2,0,180,1,0,0.3646,1,1,1,1,0,0,0,0,0,0,0,0,0,0
SYN-01039,synthetic_demo,2026-04-28,2025-10-01,personal_growth,209,2,7,11,6,9,7,6.17,4,0,180,1,2,0.6265,1,1,1,1,1,0,2,2,1,1,1,1,0,1
SYN-01159,synthetic_demo,2026-04-28,2025-04-24,relationship,369,15,0,5,0,5,0,7.47,1,0,180,1,1,0.6615,1,1,1,1,0,0,1,1,0,1,0,0,1,0
SYN-01568,synthetic_demo,2026-04-28,2024-12-05,career,509,7,0,2,0,1,0,7.92,1,0,180,0,0,0.699,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01595,synthetic_demo,2026-04-28,2025-01-25,relationship,458,6,3,6,1,4,2,6.01,2,1,50,1,0,0.5368,1,1,1,1,1,0,0,0,0,1,1,1,1,0
SYN-01655,synthetic_demo,2026-04-28,2025-01-28,relationship,455,30,0,0,0,0,0,7.13,0,0,180,0,0,0.853,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02101,synthetic_demo,2026-04-28,2025-05-16,relationship,347,7,0,2,0,2,0,7.02,3,0,180,0,1,0.7172,1,1,1,0,0,0,1,1,1,1,0,0,1,1
SYN-00260,synthetic_demo,2026-04-29,2025-11-10,career,170,29,0,2,0,0,0,4.91,1,0,180,0,1,0.7913,1,0,0,0,0,0,1,1,0,1,0,0,1,0
SYN-00351,synthetic_demo,2026-04-29,2025-09-24,relationship,217,6,1,3,0,3,1,4.22,3,0,180,0,0,0.7279,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00520,synthetic_demo,2026-04-29,2026-02-24,education,64,7,0,2,0,1,0,1.0,2,0,180,0,0,0.8219,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00805,synthetic_demo,2026-04-29,2025-09-04,education,237,2,1,2,1,1,1,6.7,0,1,46,1,0,0.9033,1,1,1,1,0,0,0,0,0,1,1,0,0,1
SYN-01529,synthetic_demo,2026-04-29,2026-03-11,education,49,7,0,4,0,0,0,3.53,3,0,180,0,1,0.7301,1,1,0,0,0,0,1,1,0,1,1,1,1,0
SYN-01556,synthetic_demo,2026-04-29,2025-01-09,relationship,475,0,1,11,1,8,1,4.94,3,0,180,1,0,0.5602,1,1,1,1,1,0,0,0,0,0,0,0,0,0
SYN-01740,synthetic_demo,2026-04-29,2025-10-05,family,206,21,0,3,0,1,0,2.29,1,0,180,0,0,0.7457,1,1,1,0,0,0,0,0,0,0,0,0,1,1
SYN-01966,synthetic_demo,2026-04-29,2025-11-30,finance,150,3,1,3,0,0,0,7.52,2,2,28,0,0,0.6897,1,1,0,0,0,1,0,0,0,0,0,0,0,1
SYN-02111,synthetic_demo,2026-04-29,2025-10-27,career,184,7,0,3,0,1,0,3.78,1,0,180,0,0,0.6565,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02266,synthetic_demo,2026-04-29,2025-01-21,finance,463,24,0,4,0,2,0,5.25,3,0,180,0,0,0.5945,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00074,synthetic_demo,2026-04-30,2025-07-13,personal_growth,291,6,3,9,1,7,3,8.77,0,0,180,0,0,0.7315,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-00178,synthetic_demo,2026-04-30,2025-04-06,career,389,7,0,2,0,1,0,3.6,4,1,16,0,1,0.7884,1,1,1,0,0,0,1,1,0,0,0,0,0,1
SYN-00225,synthetic_demo,2026-04-30,2025-12-31,career,120,7,0,4,0,0,0,5.26,3,0,180,0,0,0.8746,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00551,synthetic_demo,2026-04-30,2025-12-01,relationship,150,1,3,7,2,3,3,5.28,3,0,180,1,0,0.8648,1,1,1,1,1,0,0,0,0,1,0,0,0,0
SYN-00836,synthetic_demo,2026-04-30,2025-03-12,family,414,6,2,7,1,2,2,6.37,3,1,78,1,1,0.7848,1,1,1,1,0,0,1,1,0,0,0,0,1,0
SYN-01552,synthetic_demo,2026-04-30,2024-12-25,career,491,3,1,3,1,1,1,9.09,2,0,180,0,0,0.8307,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01587,synthetic_demo,2026-04-30,2025-02-23,finance,431,7,0,1,0,1,0,6.83,0,0,180,0,0,0.9308,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01877,synthetic_demo,2026-04-30,2025-05-09,personal_growth,356,7,0,1,0,0,0,2.26,2,0,180,0,0,0.6352,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01903,synthetic_demo,2026-04-30,2025-05-18,relationship,347,12,0,3,0,1,0,4.12,3,0,180,0,0,0.9583,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02086,synthetic_demo,2026-04-30,2025-10-07,personal_growth,205,6,2,8,2,3,1,3.44,3,1,16,0,0,0.7822,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02094,synthetic_demo,2026-04-30,2025-06-05,relationship,329,7,0,3,0,2,0,3.8,2,0,180,0,0,0.3627,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-02135,synthetic_demo,2026-04-30,2024-11-19,personal_growth,527,6,1,2,0,0,1,6.5,2,0,180,0,1,0.7532,1,0,0,0,0,0,1,1,1,1,1,1,0,0
SYN-02321,synthetic_demo,2026-04-30,2025-03-13,finance,413,1,1,7,0,4,1,8.01,3,0,180,2,1,0.6383,1,1,1,1,0,0,1,0,0,1,0,0,0,1
SYN-00142,synthetic_demo,2026-05-01,2025-05-19,career,347,7,0,2,0,0,0,7.62,2,0,180,0,0,0.5174,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00346,synthetic_demo,2026-05-01,2025-12-08,relationship,144,30,0,0,0,0,0,5.47,0,0,180,0,0,0.9119,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SYN-00468,synthetic_demo,2026-05-01,2026-01-19,finance,102,3,1,4,1,2,1,4.44,3,0,180,0,0,0.5718,1,1,1,0,0,0,0,0,0,1,1,1,0,0
SYN-00614,synthetic_demo,2026-05-01,2025-02-19,relationship,436,7,0,2,0,0,0,4.43,2,0,180,0,0,0.4464,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00615,synthetic_demo,2026-05-01,2025-04-24,family,372,2,1,4,0,2,1,7.82,1,1,86,0,0,0.8575,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00695,synthetic_demo,2026-05-01,2025-01-01,career,485,3,1,4,0,2,1,6.56,2,0,180,2,1,0.5202,1,1,1,1,0,0,1,1,1,1,1,0,1,0
SYN-00840,synthetic_demo,2026-05-01,2025-05-11,education,355,14,0,1,0,1,0,8.6,0,0,180,0,0,0.7532,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00924,synthetic_demo,2026-05-01,2025-01-06,family,480,4,2,10,1,8,2,7.38,3,0,180,2,2,0.7201,1,1,1,1,0,0,2,2,0,0,0,0,0,0
SYN-01827,synthetic_demo,2026-05-01,2025-08-08,family,266,6,1,4,0,3,1,8.72,1,0,180,0,1,0.6333,1,1,1,0,0,0,1,1,0,0,0,0,0,0
SYN-01858,synthetic_demo,2026-05-01,2026-02-20,relationship,70,7,0,4,0,2,0,9.59,2,0,180,1,1,0.5928,1,1,1,1,1,0,1,0,0,0,0,0,0,0
SYN-02049,synthetic_demo,2026-05-01,2025-04-11,education,385,0,2,7,2,3,2,9.51,4,1,37,1,1,0.6535,1,1,1,1,1,0,1,0,0,1,1,1,0,0
SYN-02255,synthetic_demo,2026-05-01,2026-01-19,relationship,102,7,0,2,0,2,0,4.5,2,0,180,1,2,0.4326,1,1,1,1,0,0,2,1,0,1,0,0,1,0
SYN-00179,synthetic_demo,2026-05-02,2025-09-24,education,220,7,0,2,0,1,0,5.92,2,1,57,0,0,0.8738,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-00335,synthetic_demo,2026-05-02,2025-02-07,family,449,7,0,1,0,0,0,3.53,2,0,180,0,0,0.6846,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00337,synthetic_demo,2026-05-02,2026-01-08,personal_growth,114,2,1,3,0,3,1,10.19,3,0,180,0,1,0.8746,1,1,1,0,0,0,1,0,0,0,0,0,0,0
SYN-00454,synthetic_demo,2026-05-02,2025-04-25,family,372,7,0,4,0,3,0,7.83,2,0,180,1,1,0.6886,1,1,1,1,1,0,1,1,1,0,0,0,1,0
SYN-00731,synthetic_demo,2026-05-02,2025-04-30,personal_growth,367,7,0,1,0,0,0,4.35,3,0,180,0,0,0.7731,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00779,synthetic_demo,2026-05-02,2024-12-31,education,487,1,5,10,4,5,1,5.3,4,0,180,3,0,0.6976,1,1,1,1,1,0,0,0,0,1,1,0,0,1
SYN-01175,synthetic_demo,2026-05-02,2025-04-26,personal_growth,371,7,0,2,0,0,0,5.4,1,0,180,0,0,0.9926,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-01348,synthetic_demo,2026-05-02,2025-02-18,career,438,14,0,4,0,2,0,8.5,3,0,180,0,0,0.5235,1,1,1,0,0,0,0,0,0,0,0,0,0,0
